"Best_guess_binomial","PC1","PC2","PC3","PC4","PC5","FG"
"Sporophila frontalis",1.65940342071172,0.0173527561192923,0.0661144472025785,0.536890933951741,-0.0973307539752004,"FG3"
"Sporophila intermedia",1.21099856489921,0.24728058654922,0.0479482560747682,-0.28420047446518,0.238524316069692,"FG3"
"Sporophila lineola",0.537008288483923,0.649165023743557,0.393969946506441,-0.529602448665066,0.162020740986157,"FG3"
"Sporophila minuta",0.753830096277521,0.614803138392374,0.321133512239721,-0.379555327182366,0.55016315608623,"FG3"
"Sporophila nigricollis",0.211577469330866,0.883674440234319,0.67414862901706,-1.25836228428611,-0.01711514954254,"FG3"
"Sporophila ruficollis",0.789945913830697,0.601566779069787,0.0767096302532098,0.178681546535677,0.00351716180019007,"FG3"
"Sporophila torqueola",0.507066487604085,0.943873904581248,0.359373991116427,-0.237447899480862,-1.0695445154598,"FG3"
"Sporopipes squamifrons",1.14887998615982,1.86450078792041,-0.980169381705961,-0.161186766935711,0.2871890898476,"FG3"
"Stachyris maculata",2.06068439413053,0.193202775613752,-0.496260238551013,-0.632093194959606,-0.176208298808597,"FG3"
"Stachyris nigriceps",0.622870863286673,1.59005064047815,-1.31534153266076,-0.616847032083762,0.190501683586609,"FG3"
"Stachyris nigricollis",2.35289138739745,-0.00949620447413297,-0.284363542941472,-0.257720247726005,-0.16626406597284,"FG3"
"Stachyris poliocephala",2.03128465878545,0.311433090294039,-0.492062673118096,-0.700793260865525,0.0895671692291066,"FG3"
"Stactolaema leucotis",-0.55229466485353,-0.623875467933578,-0.760825465827384,0.137821675764494,-0.558328275337297,"FG1"
"Stelgidopteryx ruficollis",-1.32675982174887,1.62239760391433,0.391299435593447,1.4347251475824,0.385444781107767,"FG2"
"Stelgidopteryx serripennis",-2.43875825445962,2.31876462741374,0.751664846093065,1.23791933860971,-0.602805516754545,"FG2"
"Stephanoaetus coronatus",-1.88051220989099,-3.7862281236546,-0.619721556454131,-1.53309741458517,0.324488182478354,"FG1"
"Stephanoxis lalandi",0.974962160985476,0.098235702037483,2.19117372945315,1.63457948288628,0.208177845344255,"FG3"
"Stephanoxis loddigesii",0.979505020075693,0.0093595579906607,1.9612673239627,1.66969581937271,0.835079040370476,"FG3"
"Stercorarius longicaudus",-2.64314229954698,-2.26262827668876,1.03585865672693,0.0909102064759187,0.78070780793263,"FG1"
"Sterna aurantia",-2.42967369057041,-1.52605191115769,0.194750142423344,0.948699711025458,1.29780901411916,"FG1"
"Sterna hirundo",-4.16337089655989,-0.910167377647101,1.86305000028637,-0.286822768710164,-0.103706416090209,"FG1"
"Stigmatura budytoides",0.799234342384506,1.00288241834237,0.62688257890617,-0.775911947286067,0.376378730294442,"FG3"
"Stiltia isabella",-1.01686330612712,-1.3171204869961,1.66469765519001,0.619609170881621,0.444739642182376,"FG1"
"Stiphrornis erythrothorax",1.29285328745652,0.775207918273759,0.505056480968485,-1.20168129220612,-0.673790917153783,"FG3"
"Strepera graculina",-1.33440522611579,-1.79056343023239,-0.208583749810536,-0.00635301898742147,-0.462811181300694,"FG1"
"Streptocitta albicollis",1.58836235716585,-1.23909151706045,0.30120782593023,0.179873571837753,-1.44628842908196,"FG3"
"Streptopelia capicola",-1.33855567535092,-0.446118470476953,1.22315309894922,-0.714920110775833,-0.16479653091633,"FG1"
"Streptopelia decaocto",-3.46200802461598,0.605327869361897,2.56055050419247,-1.55490268126087,-1.76215159690543,"FG2"
"Streptopelia decipiens",-0.574444927373797,-0.798812798902342,0.571987223287501,-0.400244362279461,0.672204623380293,"FG1"
"Streptopelia lugens",-0.38260133613293,-1.01835609999685,0.666721915195249,0.299094451318925,0.358289936473533,"FG1"
"Streptopelia orientalis",-2.76546791528739,0.0927223598741721,1.42016908322231,-1.17951493271782,-0.232683783431525,"FG2"
"Streptopelia semitorquata",-1.78465335318555,-0.463383891697587,1.38496052027819,-0.742049450262413,-0.230857802143834,"FG1"
"Streptopelia turtur",-2.31878412038123,-0.0904913956542206,1.30711958036146,-0.455102499677467,0.7927241106183,"FG2"
"Streptoprocne rutila",-0.846702789561035,-0.90229314170798,1.70944064481322,1.12354344854516,0.913253396581348,"FG1"
"Streptoprocne zonaris",-1.54773150047645,-1.23627684552826,1.36021968654964,0.555084551753555,1.1820697215671,"FG1"
"Strix leptogrammica",-1.63245303324161,-2.3314104817742,-0.167779520218711,-0.877023855278289,1.2921464953749,"FG1"
"Strix seloputo",-0.537908094453469,-2.83664576206728,-0.131646101977584,0.00307944075162276,-0.453337507454994,"FG1"
"Struthidea cinerea",0.30203156295936,0.574049366558986,-0.816270990238377,-0.258734139406092,-0.0501745641332513,"FG3"
"Sturnella magna",-2.43363064016701,1.36493757104426,0.137362692774603,-0.248358505814018,-1.55360467813748,"FG2"
"Sturnella neglecta",-1.71443828660734,0.917174707307149,-0.735642886483075,0.409715248336684,0.251598087170063,"FG2"
"Sturnus unicolor",-0.409743598781464,0.054946448368341,-0.220577016565215,1.14408112108285,0.25395249755962,"FG2"
"Sturnus vulgaris",-2.9491730082094,1.29056703571605,0.165870406830642,0.338079094151912,-0.280605719285162,"FG2"
"Sublegatus arenarum",1.30008715753664,0.554053054942813,0.456944307038792,-0.164037572068436,0.719375880393355,"FG3"
"Sublegatus modestus",0.774417722032891,0.769687285096159,0.51411184258695,-0.659118601088345,1.03208418384766,"FG3"
"Suiriri suiriri",0.226362876685549,1.12053135244476,0.346959252106673,-0.469416410747764,0.434644485281286,"FG2"
"Surniculus lugubris",-0.601670611470052,0.455412257677411,1.19631874047059,0.139810918454407,-0.197909919323053,"FG2"
"Sylvia atricapilla",-1.76484643113117,1.86417206256419,0.383364417949503,0.0616755416378694,-0.529385802933803,"FG2"
"Sylvia borin",-1.41757431863845,1.53069105656121,-0.0662437436047218,0.4598358214276,0.418212220422354,"FG2"
"Sylvietta leucophrys",2.22386426302568,0.136318149959679,-0.311352538614685,-1.00478207792008,-0.29940087616418,"FG3"
"Sylvietta rufescens",1.20179014188114,0.458060313628479,-0.360206416427003,-1.55766281192484,1.05068090517691,"FG3"
"Sylvietta virens",1.51973558735689,0.625513114714581,-0.150941578848385,-1.82370161122809,0.329164602514419,"FG3"
"Sylviparus modestus",0.00537913435849723,0.82681374574883,0.375154271067722,0.0967578335674761,0.451985555813207,"FG2"
"Syma torotoro",0.943147226666449,-0.038058228366778,-0.388867784395835,0.733034950265438,-0.246075395636432,"FG3"
"Synallaxis albescens",0.0787105611544304,1.42970920056796,0.423032913838191,-1.26311962930891,0.071821346050028,"FG2"
"Synallaxis azarae",0.960203013708334,0.910299546231947,-0.193641455562087,-0.231801680728688,-0.195010711754857,"FG3"
"Synallaxis brachyura",1.47351833582976,0.631232834393128,-0.0822287731276586,-0.482953343653412,-0.377816567312677,"FG3"
"Synallaxis cinerascens",1.49312385076373,0.756780247692339,-0.522276052732765,-0.15857942052289,0.271643276465639,"FG3"
"Synallaxis frontalis",-0.0197026010389959,1.61206500424365,0.0695622565757556,-0.995319892890015,-0.932887972465061,"FG2"
"Synallaxis gujanensis",0.921596512035185,1.09892706857436,-0.452372625943321,-1.48174378188399,0.31296458971526,"FG3"
"Synallaxis macconnelli",2.49824168164667,0.222384904158437,-0.514904701254025,-0.492015766171201,-0.456685075470203,"FG3"
"Synallaxis ruficapilla",1.70343881296733,0.653969123112657,-0.226475836124146,-0.726223285127638,0.0976412163583427,"FG3"
"Synallaxis rutilans",0.596211506305074,1.24299588954996,-1.06320769059382,-0.575260406573538,0.860162638891277,"FG3"
"Synallaxis scutata",1.19102253905358,0.896040323826257,-0.478215059899832,-1.06546442077525,0.77833598132098,"FG3"
"Synallaxis spixi",1.33718098042366,1.07635346091235,-0.989767788554072,-0.114329155288773,-0.0686815942838157,"FG3"
"Synallaxis subpudica",3.66255623519903,-0.842507692516379,1.07833882153428,-0.395557624905614,-0.18022361413826,"FG3"
"Syndactyla rufosuperciliata",0.714196035743656,0.75028156357326,-0.50138838985016,-0.349132463254719,0.55306907581863,"FG3"
"Syndactyla striata",1.8318511092189,-0.180961820755738,-0.136942398583239,0.245981181397149,-0.00602822189314411,"FG3"
"Syndactyla subalaris",1.45451336489726,0.13097608406246,-0.0817528491873712,0.133607619877505,0.125974942435976,"FG3"
"Syrigma sibilatrix",-1.529185105271,-0.973651894620344,-0.654994971543273,0.20971770534735,-0.436295326870279,"FG1"
"Syrmaticus soemmerringii",-0.684665277196506,-0.85349860841299,-2.36246613173651,1.90862103591402,-0.544401455563064,"FG1"
"Tachornis squamata",-1.24064425651181,-0.228630678254276,1.12967443666413,1.23098286702533,1.28397372852579,"FG2"
"Tachycineta bicolor",-2.03367468262493,1.44140248160733,0.155963512312692,1.38281637651591,0.954767184608851,"FG2"
"Tachycineta leucorrhoa",-1.6026852010338,1.37421520033006,0.696635052586488,1.37988561828471,-0.570693002099471,"FG2"
"Tachycineta meyeni",-1.58122447443641,1.29686744479815,1.46013179586789,1.31694622038742,-1.32347616669781,"FG2"
"Tachycineta thalassina",-1.8448128666835,1.36497010622365,0.488242705213008,1.43179788091835,0.810127443772083,"FG2"
"Tachyphonus coronatus",1.03653909653759,0.526281254516601,-0.52575743883648,0.0894416028149171,0.183178668510269,"FG3"
"Tachyphonus phoenicius",1.88498686957605,0.152869430607821,0.0779144051687432,-0.712691875690117,0.472772033650695,"FG3"
"Tachyphonus rufus",0.329678676083057,0.804156447426369,0.00603736988090035,-0.784643570633384,0.416280743914598,"FG3"
"Tadorna tadorna",-3.93127853562981,-1.17720224644663,-2.06079623723452,1.51697835159593,0.224814837584849,"FG1"
"Taeniopygia bichenovii",0.238855706040002,2.00972445114934,-0.438198600038633,0.258880770453182,-0.0399367296459992,"FG2"
"Taeniopygia guttata",0.9977301967127,1.42182030712694,0.426982158771314,1.11922448522183,-2.32710074652391,"FG3"
"Talegalla jobiensis",-0.968906932991621,-2.67141986796877,-3.0407393794738,1.62715658845401,-1.70662668650032,"FG1"
"Tangara arthus",2.03188623643359,-0.916459116374038,1.06520738133015,0.30913180819522,-0.0310782250975652,"FG3"
"Tangara chilensis",0.421843238028985,0.0502023870687398,0.45285751402961,-0.467144119517776,1.10255739351503,"FG3"
"Tangara cyanocephala",1.38945653496316,-0.241744613535107,0.131334121803773,0.354411890892956,0.0792071219865846,"FG3"
"Tangara dowii",2.6129896110673,-0.927401551745067,0.265068424141452,1.00726915796088,-0.435669665986579,"FG3"
"Tangara florida",2.25932214223334,-0.859871318536622,0.520651796544768,0.932980941383606,-0.262870799516939,"FG3"
"Tangara gyrola",0.303322290799468,0.117641126349041,0.454557383230693,-0.548374079658266,1.00692795813892,"FG3"
"Tangara icterocephala",1.93550551045692,-0.673020711832707,0.442256823638803,0.548665658411075,-0.175790494301711,"FG3"
"Tangara inornata",1.71708927303243,-0.583380154000322,0.515884290263968,0.522582498132735,0.208571373857862,"FG3"
"Tangara labradorides",1.55836786600225,-0.231520511495215,0.288772255897389,0.576332513160698,0.017906110990347,"FG3"
"Tangara larvata",1.34828182822082,-0.374397754980265,0.589556881945834,0.00944800996662289,0.0546173614974598,"FG3"
"Tangara nigroviridis",0.999053628854242,-0.10412367520119,0.19252302184627,0.560422780762768,0.685326428018101,"FG3"
"Tangara parzudakii",1.24419834134662,-0.511448579463468,0.294595542498727,0.488212540927955,0.352900706791476,"FG3"
"Tangara ruficervix",1.29462427685938,-0.365054955057692,0.730565314699095,0.411790783684286,-0.158931587904229,"FG3"
"Tangara rufigula",2.43061371105872,-0.846777241668365,0.245722855079219,1.04858933660234,-0.348890683219552,"FG3"
"Tangara seledon",1.02505433512249,-0.03316299026118,-0.118608593822286,0.520884209143961,0.113034088981558,"FG3"
"Tangara vassorii",1.28560065742307,-0.273925912423668,0.30580454863489,0.446951285587608,0.402707315565543,"FG3"
"Tangara vitriolina",1.39168323390734,-0.377430378222423,0.635594819768645,0.19695684319855,-0.399292617456944,"FG3"
"Tangara xanthocephala",0.987169853375738,-0.222666890623155,0.582384572302907,0.227835729284247,0.40368744611468,"FG3"
"Tanygnathus lucionensis",0.539411755092095,-1.49601330564788,0.146129801412934,1.39868139150701,-0.0774761882128802,"FG3"
"Tanygnathus sumatranus",0.592623200538544,-1.62617160661478,0.449912934648451,0.938390497994985,-0.406175179792395,"FG3"
"Tanysiptera danae",2.19839319973635,-1.2761391486285,-0.326735439125592,0.905970868320864,-0.645260597496682,"FG3"
"Tanysiptera galatea",0.14805652947121,-0.287966743732398,-0.907949887474621,1.00002390019984,-0.737145540904876,"FG3"
"Tanysiptera nympha",1.41747238563836,-1.03845731226476,-0.339695974200538,0.789338079488993,-0.556926559068821,"FG3"
"Tapera naevia",-0.528431097245175,0.659976298756004,-0.477273028603473,-0.0458852821128453,0.474032533004138,"FG2"
"Taraba major",0.280177300086194,0.4026225620464,-1.08570214113672,-2.4052603979966,0.355174728848796,"FG3"
"Tarsiger chrysaeus",0.082845566978457,1.44791707084723,-0.326789933238874,0.0483096779475846,0.011942070306715,"FG2"
"Tarsiger cyanurus",-1.74588378306176,2.28986898749314,-0.635938517987403,0.440643010699642,0.438565488357703,"FG2"
"Tarsiger indicus",0.595106001347624,1.07319581232545,-0.617016092703136,0.529082511112154,0.535895501179598,"FG3"
"Tauraco corythaix",1.96141764422335,-0.358839017853539,-1.49778031575088,-0.715236134431006,-0.58145681497629,"FG3"
"Tauraco fischeri",3.3266347612827,-1.40883231824964,0.197268742914256,-1.48442886738427,-0.672340763686633,"FG3"
"Tauraco hartlaubi",1.68558778054664,-0.105490835430235,-1.13589745849672,-1.33070064156995,-0.169367916474105,"FG3"
"Tauraco leucotis",1.3613113750505,-0.0275729639219249,-1.11666532518605,-1.56345756306483,0.102027038289772,"FG3"
"Tauraco macrorhynchus",1.86204784808271,-0.518370184258628,-0.56098855647496,-1.75720683051358,0.322860247862482,"FG3"
"Tauraco schuettii",1.19593007708119,-0.43123418193621,-1.13167590123528,-1.74174738794681,0.30193411440126,"FG3"
"Tchagra australis",0.671985031833633,1.0667111923867,-0.711037267081176,-1.89693973492063,0.422980848289819,"FG3"
"Telophorus zeylonus",0.21004682425283,0.188383809496483,-0.788153722237372,-0.50386966336126,-0.278913959806031,"FG3"
"Tephrodornis pondicerianus",-0.765942446348613,1.50569168846136,0.430100592221711,-0.782551154013488,-0.424092167218237,"FG2"
"Terathopius ecaudatus",-2.07363827186468,-3.85524243984849,1.30737082251514,-1.28560741319769,1.1226734143075,"FG1"
"Terenotriccus erythrurus",1.01285265955621,1.07333554132189,0.462844691777798,-0.830900563326806,1.20328173311789,"FG3"
"Terenura maculata",2.14414421753278,0.571195388012893,-0.700858475751384,-0.993968094684622,0.205634705366484,"FG3"
"Terpsiphone atrochalybeia",3.44163189447792,-1.55104028073554,1.20020805912102,1.10466278460283,-1.91664219681741,"FG3"
"Terpsiphone cinnamomea",1.61198901619522,-0.523390116618338,-0.0144533784558563,0.455410349173242,-1.25006929567708,"FG3"
"Terpsiphone cyanescens",3.24329744198337,-1.48432327010907,-0.105728481944141,0.980283430398159,-1.33272896274634,"FG3"
"Terpsiphone mutata",0.884095444739069,-0.00479996446531827,-0.0336704353396708,0.177711160936401,-0.279517120872726,"FG3"
"Terpsiphone paradisi",-2.40266067741292,1.57727629365491,1.2049738304972,-0.951269917017271,-2.31859026088018,"FG2"
"Terpsiphone rufiventer",-0.204603704545522,0.438585255130842,0.760096097665017,-1.11645173005351,-0.728569726772735,"FG2"
"Terpsiphone viridis",-0.877253882695093,0.724453152782796,1.03144836351319,-1.29441944217554,-0.0973160176022301,"FG2"
"Tersina viridis",-0.11635054419019,0.602358903883627,0.404920532174876,0.0487948858731952,1.16588639414962,"FG2"
"Tesia cyaniventer",0.197599468288893,1.87166732783785,-0.92477401290343,-0.253369726847168,0.596045859765715,"FG2"
"Tetrax tetrax",-2.66007183193727,-1.80343976309971,-0.728825039847396,0.331463303694654,0.607749731671879,"FG1"
"Thalurania colombica",0.71916763436238,0.116440170966435,2.31788536278802,1.64191310496128,0.417441738316796,"FG3"
"Thalurania furcata",-0.425442878916984,0.701152864212095,2.09748260081983,0.882155640017106,1.65550144107704,"FG2"
"Thalurania glaucopis",0.719616763612972,0.105649917684986,1.96079795551225,1.46693706303059,1.05903012252968,"FG3"
"Thamnistes anabatinus",1.54475815704952,-0.253120687543843,0.223780052818795,-0.315683026180275,0.0700688776830075,"FG3"
"Thamnolaea cinnamomeiventris",0.45402138298805,0.652871545957918,-0.552198178612783,-0.564048891007252,0.506474128398689,"FG3"
"Thamnomanes ardesiacus",0.902439575887196,-0.181046935282214,0.320836399442049,-0.777051776023511,0.599956364332969,"FG3"
"Thamnomanes caesius",1.14345251438227,0.126608049592223,-0.060576490326841,-1.22262332402408,0.877590316978273,"FG3"
"Thamnophilus aethiops",0.94179581374269,0.050124814451467,-0.135477237543788,-1.27746142923715,0.741703242961874,"FG3"
"Thamnophilus amazonicus",1.14887340178674,0.218133063358291,-0.152987219330953,-1.58927434178934,0.5592129541623,"FG3"
"Thamnophilus atrinucha",1.95161884640015,-0.133660521212502,-0.406124577179905,-1.17445448141099,-0.0173651923248861,"FG3"
"Thamnophilus bridgesi",2.99009666379333,-0.700991420037055,-0.427866353643208,-0.409158175143795,-0.940075376844725,"FG3"
"Thamnophilus caerulescens",0.631658360519334,0.607561308542143,-0.530344029029513,-1.47291157106767,0.455734783392458,"FG3"
"Thamnophilus doliatus",0.22528924413647,0.631458928079064,0.266344372410167,-2.33039828967367,-0.380628136444237,"FG3"
"Thamnophilus murinus",1.23844873620406,-0.0476316181031403,0.00888951253853041,-0.997103231728071,0.759597334267973,"FG3"
"Thamnophilus nigrocinereus",1.50811487473634,0.107294144022956,-0.566595161143891,-1.81216372125924,-0.022808630885784,"FG3"
"Thamnophilus palliatus",0.333859881122285,0.491697675338649,0.31269522921684,-1.63168055327987,-0.262841683367893,"FG3"
"Thamnophilus punctatus",1.66132846707974,-0.00435369193617884,-0.0355762462740864,-1.35111107376934,-0.163414736910164,"FG3"
"Thamnophilus ruficapillus",0.862198410130411,0.507564247357212,-0.312816472793768,-1.30209527690801,-0.211961392853225,"FG3"
"Thamnophilus schistaceus",1.00051625404182,0.0975686385801003,-0.10375206348528,-1.10426919424633,0.884628565614169,"FG3"
"Thamnophilus unicolor",2.24186618160315,-0.105434254891979,-0.82832943837221,-1.05901722376454,-0.247673175316503,"FG3"
"Thamnornis chloropetoides",2.75310062166455,0.487253655116912,-0.884926815037203,0.0588746695038884,-0.717425966308773,"FG3"
"Theristicus caudatus",-1.41219495303202,-2.57930550364989,-0.990950186338451,-0.0163530186004036,0.556587050590367,"FG1"
"Thescelocichla leucopleura",0.872118085333022,0.297221950599997,-0.0790390570051749,-0.904238060694757,0.214126270576917,"FG3"
"Thlypopsis ornata",1.73849904823643,0.633544774082098,-0.25883796759631,0.346406527418481,0.118500086495779,"FG3"
"Thlypopsis ruficeps",1.35209118538499,0.839598175608871,-0.439746576522908,0.729040059955299,0.335099011440551,"FG3"
"Thlypopsis sordida",0.84581864948868,0.730551500259516,0.238713731757688,-0.915944372707402,1.1033768831855,"FG3"
"Threnetes leucurus",-0.104661664564616,0.401427087472183,1.98745996256833,1.11784657981096,1.4822514991737,"FG2"
"Threnetes niger",2.06341047307876,-0.680696064720522,1.95474902943189,1.99397751776832,0.211055814780004,"FG3"
"Threnetes ruckeri",0.616167520557908,0.160191015037583,1.92745342420174,1.61755677634716,0.859419890639524,"FG3"
"Threskiornis aethiopicus",-4.08038624008039,-1.44391488395544,1.8027393154305,-1.68396956670385,-2.4209233414177,"FG1"
"Threskiornis spinicollis",-2.20519563722288,-2.31908763440713,-0.153390342737228,-0.158771202541144,-0.0407389905026268,"FG1"
"Thripadectes flammulatus",2.27882147329712,-0.144124751442814,-0.830278647652561,-0.360239061702297,-0.24573749499805,"FG3"
"Thripadectes holostictus",1.69458923837128,0.0330957216897535,-0.31623610351283,-0.314564601140715,0.185845157746089,"FG3"
"Thripadectes ignobilis",2.29541179973276,-0.355825670109838,-0.276397733620106,0.148893917116406,-0.337148993258192,"FG3"
"Thripadectes rufobrunneus",2.75762162960479,-0.591321360812839,-0.371364572890325,0.16543440929874,-0.690841983351224,"FG3"
"Thripadectes virgaticeps",2.1800773544656,-0.426604341934924,-0.370709817705302,-0.0999098007337626,-0.268139900909816,"FG3"
"Thryothorus ludovicianus",-0.10292354230798,1.68168434511151,-0.965293079209768,-0.607545824907486,-0.413539960680268,"FG2"
"Tiaris olivaceus",1.04464532758279,1.14625656341732,0.437300816237499,0.018365211611343,0.126017123702989,"FG3"
"Tichodroma muraria",-0.644244318317634,1.53312023502247,-0.86726796351057,0.0940859949269823,1.26437582758213,"FG2"
"Tigrisoma lineatum",-0.699255760029555,-1.79791511777476,-0.678151698066382,-1.51556822114844,0.671292581395428,"FG1"
"Tigrisoma mexicanum",-0.403667070342251,-2.29604351905368,-0.550923071332774,-0.413266979928937,0.33265924501311,"FG1"
"Tinamus guttatus",-0.798873157044963,-1.33102546886947,-1.92920817796421,0.73062222905391,-0.0211453642411547,"FG1"
"Tinamus major",-1.36193171633679,-1.19262643547938,-1.69213256532332,-0.277441884366163,0.37057651270797,"FG1"
"Tinamus solitarius",-0.307843946372762,-1.34908954917521,-2.83642745402527,0.117342510016502,-0.818337469740505,"FG1"
"Tinamus tao",-1.69566049051368,-0.691670791697835,-3.27138463536386,0.482948242798988,-0.52534772128066,"FG1"
"Tityra cayana",-0.761545538022229,0.921723376809336,0.931840211526223,-0.339584443842507,-1.16917248699495,"FG2"
"Tityra inquisitor",-0.151250708705675,0.789051335692552,0.041662707188994,0.0483698873039619,0.83024364871139,"FG2"
"Tityra semifasciata",-0.174713153458132,0.445918591828713,0.343481504882092,-0.38262799794492,0.887786723862661,"FG2"
"Tockus erythrorhynchus",-1.45092782086721,-0.929537468681623,-0.779816510835876,-0.830124979925376,0.119550410898418,"FG1"
"Tockus leucomelas",-0.481791203094537,-1.63424873805229,-0.882168470224948,-0.349954112438092,0.045573889255787,"FG1"
"Todiramphus chloris",-0.687390291440057,0.34592326717699,-0.0944423695789218,0.0236170224518363,-0.731423286762214,"FG2"
"Todiramphus macleayii",-0.938084216709892,0.639486518192265,0.597436845247879,0.600546485336916,-1.71166826387115,"FG2"
"Todiramphus pyrrhopygius",-1.16661470490865,0.377336179156,-0.0387550061221717,0.662905146125015,0.352747610297727,"FG2"
"Todiramphus sanctus",-2.66901986358094,1.39471767243472,1.2785140442561,-0.323985016202266,-2.74242329045393,"FG2"
"Todirostrum chrysocrotaphum",0.980216685169294,0.996500260125311,0.560048623343058,-0.552635840268835,1.16699844805866,"FG3"
"Todirostrum cinereum",0.189866225908194,1.65820698238098,0.709408810873054,-1.09894168309898,0.187869651166348,"FG2"
"Todirostrum nigriceps",2.16742367180178,0.237043303462909,1.68330322868207,-0.968909166792542,0.783689392010354,"FG3"
"Todirostrum pictum",1.85708658977977,0.745104907215185,0.376356127492487,-0.406099965606184,0.0963309853274735,"FG3"
"Todirostrum poliocephalum",2.12540401808929,0.79517361821535,-0.0217097043070582,-0.334542023496525,0.111367064390816,"FG3"
"Todus mexicanus",3.49390921291998,0.00439754555102773,0.054569915489323,0.650544861358633,-1.47163334283593,"FG3"
"Tolmomyias assimilis",0.662990944126846,0.981369491455808,-0.0276553582619384,-0.832663431778463,0.872110475950226,"FG3"
"Tolmomyias flaviventris",0.0103454516202914,1.39771147617796,1.19203338569603,-1.20161676866949,-1.05720953789698,"FG2"
"Tolmomyias poliocephalus",0.774447127797179,1.06501064474532,0.374710635403695,-0.964963268523483,0.511878446174376,"FG3"
"Tolmomyias sulphurescens",0.275328553082693,1.20106933663079,0.182337012153415,-0.951789136952761,0.683862513890153,"FG2"
"Topaza pella",1.13172961709803,-0.559811878582196,1.60833000377837,1.52395952281199,1.07050864796738,"FG3"
"Touit purpuratus",-0.763728054717838,-0.107468552617644,-0.0584536830386046,1.16697678014102,0.45319280102026,"FG2"
"Toxorhamphus novaeguineae",1.97118407985739,0.562601088799649,0.029834353420254,0.38121647819847,0.159100162149189,"FG3"
"Toxostoma curvirostre",-0.199648627308695,0.485385565332389,-0.977905753997374,-0.0377260081906423,0.369254609713991,"FG2"
"Toxostoma rufum",-0.365460274047505,0.833030544686157,-1.44146144572125,-0.473377689572562,0.797401267632478,"FG2"
"Trachylaemus purpuratus",-0.0892010125075172,-0.737957523982809,-0.964748948806985,-1.40426182312094,-0.450828351160368,"FG3"
"Trachyphonus darnaudii",-0.30027879145969,-0.2801527129788,-0.485826937918259,-1.17559438975893,-0.829117193440753,"FG3"
"Trachyphonus vaillantii",-0.15983116959749,-0.787463812606753,-1.23907098416623,-0.615594502882399,0.158905410605265,"FG1"
"Tragopan melanocephalus",0.000867027234222747,-1.43918428198507,-2.05275558336188,1.30485513586154,-0.657079775052205,"FG1"
"Tragopan temminckii",-0.848907665632969,-0.875058800945466,-1.89476142143191,0.0997253022945675,0.185876901864665,"FG1"
"Treron australis",-0.0296759471957543,-0.945219097279819,1.62146225329289,-0.0204280517964606,-1.29898668939431,"FG3"
"Treron bicinctus",-0.459430018137051,-0.613035232758761,0.598647729710857,0.25886568302394,0.902672337992516,"FG1"
"Treron calvus",-1.86754085379937,-0.00409557654390256,1.97001666183812,-0.837055341657996,-0.866074641625456,"FG2"
"Treron capellei",0.824765113586249,-1.59368931980461,0.113535310726365,0.443412716255061,0.469675285142266,"FG3"
"Treron curvirostra",-0.699797569727322,-0.243994233670816,0.419646423561402,0.185565809926134,0.826070833622135,"FG2"
"Treron fulvicollis",1.21395161003252,-1.38193976348425,0.562947261799628,0.47338080299704,-0.0329945696086969,"FG3"
"Treron olax",0.553554211986995,-0.603250891067944,0.569077895913117,0.547927630154566,0.0616756368818793,"FG3"
"Treron phoenicopterus",-1.08069853527354,-0.465264180937117,0.598820342180483,0.0588282315002503,1.12454428901719,"FG1"
"Treron pompadora",1.42166098299092,-1.62044769899492,0.545405731982572,1.22336611330474,-0.440557167842593,"FG3"
"Treron sanctithomae",2.95657278862926,-2.27565056272989,0.439954450287777,2.03364878776761,-1.50650346996183,"FG3"
"Treron sphenurus",-0.493731142293825,-0.714331158147498,0.598812988180562,0.140337120539532,1.33893413624596,"FG1"
"Treron vernans",0.387489606882323,-0.784735833033645,0.365192884151435,0.321893708096565,0.461403755375967,"FG3"
"Treron waalia",-0.423183784948721,-0.961512880794731,1.07554626501277,-0.381342632857584,1.0955800206077,"FG1"
"Trichoglossus chlorolepidotus",-0.322902694852854,-1.09714519143309,1.32832370652058,0.752519014644169,0.145730622316372,"FG1"
"Trichoglossus haematodus",-1.10187445460191,-0.87893995414248,2.46862003507146,0.109576741927592,-2.12710192561447,"FG1"
"Tricholaema diademata",0.595046036657226,-0.811474073640893,-0.834502695824695,-0.348919810308899,-0.0856528525337061,"FG3"
"Tricholaema hirsuta",-0.0268064880520712,-0.992886783185749,-0.731227716888499,-0.55783042945316,0.526123430444365,"FG1"
"Tricholaema lacrymosa",0.197990546371004,-0.532895795684784,-0.541492540737498,-0.567660299220752,0.225968900636456,"FG3"
"Tricholaema leucomelas",-0.330387674915784,-0.540584496126837,-0.227335291124689,-0.834937997648462,-0.0286651471012888,"FG1"
"Tricholestes criniger",2.16222553154367,0.479744448932678,-0.0101828919089734,-0.206760335462682,0.2181498299025,"FG3"
"Trichothraupis melanops",0.571375540942714,0.784889105879625,-0.378022445389428,0.0550033620926097,0.782149466201496,"FG3"
"Triclaria malachitacea",1.36165816350004,-0.975221420381429,-0.0761245719617922,1.48865894658067,-0.726925056945507,"FG3"
"Tringa erythropus",-3.06645804328241,0.349293901040146,0.613450536374977,0.681420791327002,-0.506333138232088,"FG2"
"Tringa flavipes",-2.25042669821858,0.148462622830299,0.165053766897111,1.10474051520859,0.615642465863059,"FG2"
